icao,ident,lat,lon,heading_true_deg
UNBG,02,51.95995330810547,85.82937622070312,25
UNBG,20,51.978572845458984,85.84358978271484,205
UNEE,05,55.261600494384766,86.08689880371094,53.6
UNEE,23,55.27859878540039,86.12750244140625,233.6
UNKL,11,56.179500579833984,92.46589660644531,113.1
UNKL,29,56.16640090942383,92.52069854736328,293.1
UNNT,07,55.010101318359375,82.6229019165039,81
UNNT,25,55.015098571777344,82.67849731445312,261
UNNT,16,55.04999923706055,82.59333038330078,170
UNNT,34,55.01667022705078,82.60333251953125,350
UNOO,06,54.96630096435547,73.28900146484375,77.1
UNOO,24,54.97209930419922,73.33270263671875,257.1
UNOO,07,54.964500427246094,73.29149627685547,76.9
UNOO,25,54.969600677490234,73.32959747314453,256.9
UNOO,15,54.96540069580078,73.339599609375,164.6
UNOO,33,54.95909881591797,73.34259796142578,344.6
UNTR,01,56.5,84.7,14
UNTR,19,56.5,84.7,194
UNTT,03,56.37379837036133,85.19940185546875,25
UNTT,21,56.39250183105469,85.2217025756836,205
UOHH,06,71.972900390625,102.45500183105469,64.9
UOHH,24,71.98320007324219,102.5260009765625,244.9
UOOO,01,69.298042,87.30864,32
UOOO,19,69.319405,87.346886,212
URKA,04,44.99369812011719,37.336700439453125,42.3
URKA,22,45.010501861572266,37.3578987121582,222.3
URKG,01,44.568501,38.008301,14
URKG,19,44.595501,38.0177,194
URKK,05L,45.02909851074219,39.14139938354492,53
URKK,23R,45.041099548339844,39.16350173950195,233
URKK,05R,45.0260009765625,39.17340087890625,53
URKK,23L,45.04240036010742,39.2036018371582,233
URML,14,42.823833,47.646465,149
URML,32,42.806732,47.660976,329
URMM,11,44.234402,43.061298,122
URMM,29,44.215698,43.102501,302
URMN,06,43.50830078125,43.6244010925293,63.4
URMN,24,43.51750183105469,43.64870071411133,243.4
URMO,09,43.207801818847656,44.588600158691406,102
URMO,27,43.20240020751953,44.624698638916016,282
URMS,09,43.324902,44.993698,96
URMS,27,43.322201,45.030602,276
URMT,07,45.10639953613281,42.09659957885742,76
URMT,25,45.112098693847656,42.12910079956055,256
URRP,05,47.484535217285156,39.90536117553711,54
URRP,23,47.50339889526367,39.944190979003906,234
URRT,10,47.20130157470703,38.8317985534668,104
URRT,28,47.19580078125,38.863800048828125,284
URSS,02,43.43579864501953,39.94580078125,22
URSS,20,43.45320129394531,39.95909881591797,202
URSS,06,43.43949890136719,39.925899505615234,58
URSS,24,43.450599670410156,39.958499908447266,238
URWA,09,46.284584045410156,47.990135192871094,96
URWA,27,46.28116226196289,48.0313606262207,276
URWA,11,46.282734,47.994659,121
URWA,29,46.273746,48.016335,301
URWI,09,46.376556,44.303276,98
URWI,27,46.372665,44.344471,278
URWI,09L,46.37580108642578,44.317100524902344,97.5
URWI,27R,46.37310028076172,44.34669876098633,277.5
URWW,05,48.774822,44.318504,64
URWW,23,48.785728,44.352844,244
USCC,09,55.309200286865234,61.47890090942383,103.6
USCC,27,55.3025016784668,61.527801513671875,283.6
USCM,36,53.37910079956055,58.74879837036133,16
USCM,18,53.407100677490234,58.76250076293945,196
USDD,04,66.58489990234375,66.58409881591797,61.4
USDD,22,66.59660339355469,66.63790130615234,241.4
USHH,06,61.025299072265625,69.06099700927734,75.4
USHH,24,61.031700134277344,69.11109924316406,255.4
USHQ,16,63.697575,66.700623,161
USHQ,34,63.678371,66.69886,341
USKK,03,58.495305,49.329688,48
USKK,21,58.511625,49.364122,228
USKK,06,58.499962,49.328017,73
USKK,24,58.50188,49.339154,253
USMM,14,65.49324,72.68718,136
USMM,32,65.47137,72.70933,316
USMU,27,66.0665,76.546333,268
USNN,03,60.93870162963867,76.46379852294922,42.2
USNN,21,60.959800720214844,76.50340270996094,222.2
USPP,03,57.904499,56.001801,46
USPP,21,57.9245,56.040699,226
USRK,17,62.201499938964844,74.53800201416016,189.9
USRK,35,62.179298400878906,74.52960205078125,9.9
USRO,01,63.17369842529297,75.25849914550781,25
USRO,19,63.19409942626953,75.27950286865234,205
USRR,07,61.34360122680664,73.37580108642578,89.7
USRR,25,61.34379959106445,73.42790222167969,269.7
USSS,08L,56.744801,60.781399,90
USSS,26R,56.744801,60.822201,270
USSS,08R,56.742401123046875,60.77909851074219,94.1
USSS,26L,56.740501403808594,60.82820129394531,274.1
USTR,03,57.1692008972168,65.28099822998047,47.8
USTR,21,57.18730163574219,65.31770324707031,227.8
USTR,12,57.18980026245117,65.32389831542969,134.8
USTR,30,57.172698974609375,65.35549926757812,314.8
UT1M,02,37.61439895629883,67.51260375976562,21.8
UT1M,20,37.634300231933594,67.52259826660156,201.8
UT1Q,04,40.24300003051758,67.89849853515625,44.2
UT1Q,22,40.26240158081055,67.92310333251953,224.2
UT47,17,37.104079,-113.31212,183
UT47,35,37.091808,-113.312094,3
UT53,12,38.49240112,-109.4550018,131.4
UT53,30,38.48310089,-109.4420013,311.4
UT65,01,39.99359893798828,-113.9800033569336,24
UT65,19,40.00239944458008,-113.9749984741211,204
UTAA,11L,38.00021,58.343109,119
UTAA,29R,37.983414,58.380802,299
UTAA,11R,37.989929,58.335789,119
UTAA,29L,37.973129,58.373478,299
UTAE,16,37.833977,65.13118,169
UTAE,34,37.810543,65.13942,349
UTAK,16L,40.07429,53.0039,167
UTAK,34R,40.052666,53.010671,347
UTAK,16R,40.081506,52.999339,167
UTAM,17L,37.632801,61.897202,178
UTAM,35R,37.6078,61.898102,358
UTAM,17R,37.6297,61.895599,178
UTAM,35L,37.6078,61.8964,358
UTAT,08,41.761299,59.825298,90
UTAT,26,41.761299,59.8578,270
UTAV,13,38.941839,63.547142,126
UTAV,31,38.919582,63.580582,306
UTDD,09,38.54349899291992,68.80680084228516,90
UTDD,27,38.54349899291992,68.84239959716797,270
UTDK,01,37.974998474121094,69.80169677734375,16.7
UTDK,19,38.00170135498047,69.81169891357422,196.7
UTDL,08,40.213501,69.676201,82
UTDL,26,40.2173,69.713203,262
UUBP,16,53.22480010986328,34.17380142211914,172
UUBP,34,53.20349884033203,34.179100036621094,352
UUDD,14C,55.416943,37.915359,146
UUDD,32C,55.399368,37.936474,326
UUDD,14R,55.421062,37.872101,146
UUDD,32L,55.395119,37.903351,326
UUDL,05,57.55459976196289,40.1348991394043,63.4
UUDL,23,57.56669998168945,40.1797981262207,243.4
UUEE,06C,55.969799,37.3867,64
UUEE,24C,55.978001,37.4417,244
UUEE,06L,55.980999,37.328899,64
UUEE,24R,55.9884,37.378502,244
UUEE,06R,55.967098236083984,37.38629913330078,64
UUEE,24L,55.97570037841797,37.44369888305664,244
UUEM,07,56.821800231933594,35.73789978027344,74.6
UUEM,25,56.827598571777344,35.777400970458984,254.6
UUOB,11,50.64849853515625,36.57569885253906,117
UUOB,29,50.638999938964844,36.60459899902344,297
UUOB,12,50.64970016479492,36.57469940185547,117
UUOB,30,50.63970184326172,36.605098724365234,297
UUOK,12,51.756900787353516,36.280601501464844,124
UUOK,30,51.744300842285156,36.31060028076172,304
UUOO,12,51.820899963378906,39.21699905395508,131
UUOO,30,51.807498931884766,39.2421989440918,311
UUOT,14,52.81475,41.47577,142
UUOT,32,52.79803,41.48973,322
UUWW,01,55.58660125732422,37.257598876953125,12
UUWW,19,55.61180114746094,37.27690124511719,192
UUWW,06,55.58649826049805,37.23870086669922,57
UUWW,24,55.597999572753906,37.29029846191406,237
UUYY,18,61.657398,50.85387,22
UUYY,36,61.636539,50.836361,202
UWGG,06,56.209999084472656,43.786399841308594,67.9
UWGG,24,56.211700439453125,43.79389953613281,247.9
UWGG,15,56.2151985168457,43.78300094604492,159.4
UWGG,33,56.21009826660156,43.7864990234375,339.4
UWGG,18L,56.241600036621094,43.790000915527344,191
UWGG,36R,56.21950149536133,43.781898498535156,11
UWGG,18R,56.242000579833984,43.78670120239258,191
UWGG,36L,56.21730041503906,43.7775993347168,11
UWKD,11,55.617001,49.2509,126
UWKD,29,55.598,49.299999,306
UWKE,03,55.557098388671875,52.07809829711914,34
UWKE,21,55.57229995727539,52.10689926147461,214
UWKS,06,56.08679962158203,47.32809829711914,71.8
UWKS,24,56.09379959106445,47.36640167236328,251.8
UWKS,06R,56.086700439453125,47.336299896240234,72.7
UWKS,24L,56.09090042114258,47.35929870605469,252.7
UWLL,03,54.259315,48.213932,19
UWLL,21,54.28289,48.239254,199
UWLW,02,54.38180160522461,48.782501220703125,18
UWLW,20,54.4202995300293,48.822898864746094,198
UWOO,08,51.795799255371094,55.4385986328125,89.9
UWOO,26,51.795799255371094,55.47489929199219,269.9
UWOR,01,51.073001861572266,58.58290100097656,16.5
UWOR,19,51.07820129394531,58.58530044555664,196.5
UWOR,07,51.0695,58.575401,77
UWOR,25,51.0755,58.615799,257
UWOR,07R,51.07099914550781,58.591400146484375,76.7
UWOR,25L,51.07469940185547,58.6161003112793,256.7
UWOR,16,51.07820129394531,58.58530044555664,172
UWOR,34,51.07270050048828,58.58649826049805,352
UWPS,02,54.114712,45.201084,33
UWPS,20,54.135723,45.224297,213
UWSG,08,51.713127,46.149521,81
UWSG,26,51.712132,46.192898,261
UWUU,14,54.562400817871094,55.90190124511719,152.3
UWUU,32,54.55730056762695,55.906700134277344,332.3
UWUU,14R,54.573185,55.849346,151
UWUU,32L,54.543705,55.877743,331
UWWW,05,53.4984016418457,50.1348991394043,49
UWWW,23,53.5093994140625,50.1693000793457,229
UWWW,15,53.51860046386719,50.16899871826172,148
UWWW,33,53.49319839477539,50.18450164794922,328
VA1B,08,19.993900299072266,79.21800231933594,79.1
VA1B,26,19.995500564575195,79.22699737548828,259.1
VA1C,14,23.45210075378418,75.41560363769531,140.3
VA1C,32,23.44179916381836,75.42489624023438,320.3
VA1D,08,24.124500274658203,83.03359985351562,84.3
VA1D,26,24.12579917907715,83.04759979248047,264.3
VA1E,04,21.290300369262695,81.37550354003906,44.1
VA1E,22,21.29800033569336,81.38349914550781,224.1
VA1F,06,24.40019989013672,81.80999755859375,63.6
VA1F,24,24.404499053955078,81.81950378417969,243.6
VA1H,18,25.146799087524414,74.61070251464844,173
VA1H,36,25.136199951171875,74.61219787597656,353
VA1J,17,23.757999420166016,78.8551025390625,172
VA1J,35,23.74920082092285,78.85639953613281,352
VA1L,08,21.925600051879883,78.11029815673828,81.5
VA1L,26,21.926599502563477,78.11699676513672,261.5
VA1M,10,17.286500930786133,74.152099609375,96
VA1M,28,17.285200119018555,74.16400146484375,276
VA1N,14,24.434600830078125,74.86430358886719,139.9
VA1N,32,24.427000045776367,74.87129974365234,319.9
VA1O,14,23.239299774169922,81.50050354003906,143
VA1O,32,23.231199264526367,81.50700378417969,323
VA2A,11,27.115100860595703,72.38410186767578,116.4
VA2A,29,27.11079978942871,72.3938980102539,296.4
VA2B,11,28.907499313354492,77.6698989868164,111.4
VA2B,29,28.902299880981445,77.68479919433594,291.4
VA2D,08,23.380300521850586,75.02020263671875,77
VA2D,26,23.382600784301758,75.03109741210938,257
VA42,09,38.35749816894531,-77.45919799804688,79.7
VA42,27,38.359500885009766,-77.44519805908203,259.7
VA57,E,38.24720001220703,-77.22750091552734,79.6
VA57,W,38.249698638916016,-77.21080017089844,259.6
VAAH,05,23.066,72.622704,45
VAAH,23,23.0884,72.646599,225
VAAK,10,20.700300216674805,77.0530014038086,103.3
VAAK,28,20.697799682617188,77.06430053710938,283.3
VAAU,09,19.8629,75.38195,89
VAAU,27,19.863159,75.40905,269
VABB,09,19.0884,72.848,89
VABB,27,19.0889,72.881104,269
VABB,14,19.098499298095703,72.8572998046875,134.2
VABB,32,19.08009910583496,72.877197265625,314.2
VABJ,05,23.279800415039062,69.6614990234375,45.2
VABJ,23,23.295799255371094,69.67890167236328,225.2
VABO,04,22.32819938659668,73.21800231933594,44
VABO,22,22.344100952148438,73.2345962524414,224
VABP,12,23.291401,77.323997,118
VABP,30,23.282801,77.341698,298
VABV,07,21.749000549316406,72.17720031738281,67.9
VABV,25,21.75550079345703,72.19429779052734,247.9
VADN,03,20.42300033569336,72.8375015258789,25.3
VADN,21,20.437700271606445,72.84490203857422,205.3
VADN,09,20.434900283813477,72.83550262451172,94.1
VADN,27,20.434200286865234,72.84510040283203,274.1
VADS,06,24.265199661254883,72.20050048828125,52.7
VADS,24,24.270700454711914,72.2083969116211,232.7
VAGN,14,24.657899856567383,77.34449768066406,141
VAGN,32,24.651500701904297,77.3501968383789,321
VAID,07,22.717501,75.791,65
VAID,25,22.726101,75.811096,245
VAJB,06,23.173099517822266,80.0438003540039,58.5
VAJB,24,23.1825008392334,80.060302734375,238.5
VAJL,09,20.963182,75.619507,89
VAJL,27,20.962164,75.635834,269
VAJM,06,22.457300186157227,69.99639892578125,61
VAJM,24,22.46809959411621,70.0177993774414,241
VAJM,12,22.47100067138672,70.00080108642578,116
VAJM,30,22.460899353027344,70.02249908447266,296
VAKE,05,23.108299255371094,70.09459686279297,50
VAKE,23,23.11709976196289,70.10600280761719,230
VAKP,07,16.6625,74.283302,70
VAKP,25,16.6668,74.295403,250
VAKS,05,21.313100814819336,70.26529693603516,50.3
VAKS,23,21.32110023498535,70.27549743652344,230.3
VALT,05,18.40690040588379,76.45880126953125,51
VALT,23,18.416000366210938,76.47059631347656,231
VAND,09,19.18280029296875,77.31189727783203,99
VAND,27,19.18120002746582,77.32489776611328,278
VANP,14,21.108999252319336,79.03379821777344,143.4
VANP,32,21.085800170898438,79.05229949951172,323.4
VAOZ,09,20.1178,73.898697,85
VAOZ,27,20.120399,73.927101,265
VAPO,10,18.582899,73.906303,94
VAPO,28,18.5814,73.930298,274
VAPO,14,18.584999084472656,73.91639709472656,134
VAPO,32,18.57379913330078,73.92870330810547,314
VAPR,09,21.648500442504883,69.65059661865234,88
VAPR,27,21.64889907836914,69.66390228271484,268
VARG,05,17.0091,73.323402,43
VARG,23,17.0182,73.332199,223
VARK,05,22.303499221801758,70.77300262451172,47
VARK,23,22.314800262451172,70.78600311279297,227
VASD,09,19.688496,74.365168,89
VASD,27,19.689142,74.388857,269
VASL,15,17.632999420166016,75.93119812011719,145
VASL,33,17.622900009155273,75.9384994506836,325
VASU,04,21.110399,72.738197,43
VASU,22,21.117701,72.745399,223
VAUD,08,24.616199493408203,73.88490295410156,82
VAUD,26,24.619199752807617,73.90730285644531,262
VCBI,04,7.1687397956848145,79.8749008178711,37
VCBI,22,7.192770004272461,79.89330291748047,217
VCCA,05,8.296839714050293,80.4229965209961,46.3
VCCA,23,8.306130409240723,80.43280029296875,226.3
VCCB,06,7.70338,81.6744,61
VCCB,24,7.70813,81.683098,241
VCCC,04,6.815070152282715,79.88169860839844,33.3
VCCC,22,6.828919887542725,79.89080047607422,213.3
VCCG,07,7.33499002456665,81.62139892578125,65
VCCG,25,7.339179992675781,81.63040161132812,245
VCCK,07,5.992179870605469,80.31620025634766,69.7
VCCK,25,5.995190143585205,80.32430267333984,249.7
VCCN,11,6.553530216217041,79.97329711914062,108.3
VCCN,29,6.55072021484375,79.98179626464844,288.3
VCCS,04,7.950349807739258,80.72329711914062,39.4
VCCS,22,7.962979793548584,80.73370361328125,219.4
VCCT,06,8.532999992370605,81.17250061035156,59.3
VCCT,24,8.54403018951416,81.19120025634766,239.3
VCCV,05,8.736169815063477,80.4927978515625,41
VCCV,23,8.746609687805176,80.50189971923828,221
VCCW,07,6.252490043640137,81.2300033569336,68.8
VCCW,25,6.256499767303467,81.24030303955078,248.8
VDBG,07,13.093000411987305,103.21800231933594,69
VDBG,25,13.098099708557129,103.23100280761719,249
VDPP,05,11.537099838256836,104.83399963378906,45.8
VDPP,23,11.555999755859375,104.85399627685547,225.8
VDST,02,13.526000022888184,106.01200103759766,19
VDST,20,13.537099838256836,106.01599884033203,199
VDSV,03,10.574000358581543,103.63400268554688,27.6
VDSV,21,10.584400177001953,103.63999938964844,207.6
VE23,09,23.63129997253418,86.96949768066406,88.1
VE23,27,23.63159942626953,86.98149871826172,268.1
VE24,03,27.545400619506836,95.5647964477539,35
VE24,21,27.560300827026367,95.57649993896484,215
VE36,06,20.508699417114258,83.44280242919922,58.6
VE36,24,20.514799118041992,83.45330047607422,238.6
VE41,11,24.203500747680664,86.28559875488281,112.8
VE41,29,24.200300216674805,86.29399871826172,292.8
VE54,09,24.01919937133789,84.0905990600586,88.6
VE54,27,24.019399642944336,84.09960174560547,268.6
VE62,04,20.54050064086914,85.87750244140625,42.1
VE62,22,20.558799743652344,85.89510345458984,222.1
VE67,10,28.606399536132812,94.11699676513672,104
VE67,28,28.603500366210938,94.13020324707031,284
VE91,12,27.196300506591797,96.99839782714844,120
VE91,30,27.190799713134766,97.00900268554688,300
VE96,10,22.003000259399414,78.91179656982422,104
VE96,28,22.00029945373535,78.92259979248047,284
VEAN,05,28.174601,94.800903,54
VEAN,23,28.1761,94.8032,234
VEAT,18,23.897300720214844,91.24130249023438,184
VEAT,36,23.876699447631836,91.2396011352539,4
VEAZ,01,23.741500854492188,92.802001953125,7
VEAZ,19,23.751699447631836,92.80349731445312,187
VEBD,18,26.693599700927734,88.32890319824219,181
VEBD,36,26.668899536132812,88.32820129394531,1
VEBI,04,25.69729995727539,91.9729995727539,39
VEBI,22,25.709999084472656,91.9844970703125,219
VEBK,13,23.648300170898438,86.14289855957031,130.8
VEBK,31,23.638700485229492,86.15489959716797,310.8
VEBN,09,25.4529,82.848602,93
VEBN,27,25.451799,82.870399,273
VEBS,05,20.24020004272461,85.81230163574219,51.4
VEBS,23,20.24839973449707,85.82319641113281,231.4
VEBS,14,20.2572,85.8078,144
VEBS,32,20.2409,85.820503,324
VEBU,17,21.99519920349121,82.1094970703125,168
VEBU,35,21.981599807739258,82.11250305175781,348
VECA,05,27.454200744628906,95.10710144042969,49.7
VECA,23,27.470199584960938,95.1281967163086,229.7
VECC,01L,22.6402,88.444,6
VECC,19R,22.661699,88.446503,186
VECC,01R,22.6422,88.446297,6
VECC,19L,22.674801,88.450104,186
VECO,04,26.32710075378418,89.4635009765625,44.5
VECO,22,26.333900451660156,89.47090148925781,224.5
VEDB,07,23.833200454711914,86.42009735107422,72
VEDB,25,23.83639907836914,86.43070220947266,252
VEDH,10,26.195029,85.903799,98
VEDH,28,26.191501,85.930877,278
VEDX,17,22.3518009185791,87.21269989013672,172.5
VEDX,35,22.327199935913086,87.21620178222656,352.5
VEGK,11,26.744600296020508,83.43699645996094,113.1
VEGK,29,26.734899520874023,83.46240234375,293.2
VEGT,02,26.09469985961914,91.58059692382812,22.8
VEGT,20,26.11750030517578,91.59120178222656,202.8
VEGY,10,24.74679946899414,84.94020080566406,103.7
VEGY,28,24.741899490356445,84.96209716796875,283.7
VEHK,15,21.5846004486084,84.00250244140625,148.3
VEHK,33,21.574800491333008,84.00900268554688,328.3
VEHX,11R,26.70170021057129,89.35590362548828,106.2
VEHX,29L,26.694799423217773,89.3823013305664,286.2
VEIM,04,24.749799728393555,93.88899993896484,34.6
VEIM,22,24.770099639892578,93.90440368652344,214.6
VEJH,06,21.908447265625,84.04092407226562,63
VEJH,24,21.91832160949707,84.0615005493164,243
VEJS,08,22.812299728393555,86.16300201416016,81
VEJS,26,22.81399917602539,86.17469787597656,261
VEJT,04,26.722700119018555,94.16580200195312,44
VEJT,22,26.740400314331055,94.1852035522461,224
VEKR,03,24.304100036621094,92.00489807128906,26.7
VEKR,21,24.31220054626465,92.0093994140625,206.7
VEKU,06,24.90839958190918,92.97119903564453,57
VEKU,24,24.917400360107422,92.98629760742188,237
VELP,17,23.8518009185791,92.6178970336914,171.4
VELP,35,23.82939910888672,92.62159729003906,351.4
VELR,04,27.287900924682617,94.08979797363281,42.6
VELR,22,27.3031005859375,94.10549926757812,222.6
VEMN,05,27.47800064086914,95.01029968261719,45.4
VEMN,23,27.489700317382812,95.02349853515625,225.4
VEMR,12,25.8887996673584,93.7614974975586,118
VEMR,30,25.879100799560547,93.78170013427734,298
VEMZ,10,26.120500564575195,85.30780029296875,105
VEMZ,28,26.117700576782227,85.31950378417969,285
VENP,01,20.865400314331055,82.51940155029297,1.2
VENP,19,20.87470054626465,82.51969909667969,181.2
VEPH,15,23.485000610351562,87.42070007324219,149
VEPH,33,23.463699340820312,87.4343032836914,329
VEPI,02,22.772899627685547,88.35659790039062,17
VEPI,20,22.789100646972656,88.36190032958984,197
VEPT,07,25.58810043334961,85.07890319824219,68.3
VEPT,25,25.594600677490234,85.09700012207031,248.3
VEPU,09,25.759599685668945,87.39679718017578,89.8
VEPU,27,25.759599685668945,87.42320251464844,269.8
VERC,13,23.322500228881836,85.31159973144531,130.2
VERC,31,23.306800842285156,85.33180236816406,310.2
VERK,09,22.256500244140625,84.80570220947266,89.3
VERK,27,22.256799697875977,84.82340240478516,269.3
VETZ,05,26.700300216674805,92.77510070800781,44
VETZ,23,26.718000411987305,92.79440307617188,224
VEUK,03,20.093901,83.181503,31
VEUK,21,20.100901,83.186096,211
VEZO,18,27.593799591064453,93.82839965820312,183.4
VEZO,36,27.582799911499023,93.82769775390625,3.4
VG40,16,36.88610077,-79.85389709,152
VG40,34,36.88119888,-79.85070038,332
VGBR,17,22.809200286865234,90.30020141601562,173.9
VGBR,35,22.792800903320312,90.3021011352539,353.9
VGCB,17,21.461299896240234,91.96199798583984,169
VGCB,35,21.443099975585938,91.9656982421875,349
VGEG,05,22.240801,91.802696,48
VGEG,23,22.2584,91.823898,228
VGHS,14,23.85503,90.388496,144
VGHS,32,23.831699,90.406898,324
VGIS,15,24.158300399780273,89.04630279541016,154
VGIS,33,24.146699905395508,89.05249786376953,334
VGJR,16,23.19379997253418,89.15630340576172,157.5
VGJR,34,23.173799514770508,89.16529846191406,337.5
VGRJ,17,24.44529914855957,88.61499786376953,170.1
VGRJ,35,24.429100036621094,88.61810302734375,350.1
VGSD,16,25.767000198364258,88.90570068359375,159.6
VGSD,34,25.75149917602539,88.91210174560547,339.6
VGSY,11,24.968299865722656,91.85359954833984,113
VGSY,29,24.958099365234375,91.87999725341797,293
VGTJ,17,23.791099548339844,90.37899780273438,164.4
VGTJ,35,23.766399383544922,90.38639831542969,344.4
VHHH,07C,22.310400009155273,113.89600372314453,71
VHHH,25C,22.32159996032715,113.93099975585938,251
VHHH,07L,22.321074,113.880692,74
VHHH,25R,22.332306,113.915558,254
VHHH,07R,22.2962,113.898003,71
VHHH,25L,22.307431,113.932819,251
VHSK,11,22.439699172973633,114.0719985961914,111
VHSK,29,22.433500289916992,114.08899688720703,291
VI40,13,29.716999053955078,77.03410339355469,133.5
VI40,31,29.711299896240234,77.04100036621094,313.5
VI43,05,29.379899978637695,73.89299774169922,50.3
VI43,23,29.395700454711914,73.91480255126953,230.3
VI57,10,34.65660095214844,77.35980224609375,107
VI57,28,34.64860153198242,77.3917007446289,287
VI65,02,34.5166015625,76.1521987915039,22
VI65,20,34.531898498535156,76.15969848632812,202
VI66,13,32.94649887084961,79.20320129394531,137
VI66,31,32.92829895019531,79.22319793701172,317
VI69,10,28.108200073242188,75.36869812011719,104
VI69,28,28.105199813842773,75.38240051269531,284
VI70,11,28.35059928894043,75.58809661865234,110.3
VI70,29,28.346900939941406,75.59919738769531,290.3
VI71,16,30.825199127197266,76.88980102539062,156
VI71,34,30.8174991607666,76.8936996459961,336
VI73,05,27.204700469970703,73.70700073242188,47
VI73,23,27.21190071105957,73.7156982421875,227
VI76,08,25.999500274658203,78.25569915771484,84.3
VI76,26,26.000600814819336,78.26789855957031,264.3
VI82,16,30.587099075317383,78.32140350341797,157.8
VI82,34,30.578699111938477,78.32530212402344,337.8
VI88,16,31.565200805664062,75.33920288085938,160.5
VI88,34,31.554800033569336,75.34349822998047,340.5
VI90,11,26.449399948120117,82.56199645996094,108.2
VI90,29,26.44569969177246,82.57430267333984,288.2
VIAG,05,27.14940071105957,77.95149993896484,45.8
VIAG,23,27.16659927368164,77.97139739990234,225.8
VIAG,12,27.16119956970215,77.95259857177734,116.1
VIAG,30,27.15399932861328,77.96910095214844,296.1
VIAM,12L,30.378299713134766,76.80229949951172,122
VIAM,30R,30.364999771118164,76.82720184326172,302
VIAR,16,31.723301,74.790604,158
VIAR,34,31.6959,74.803902,338
VIAW,12,33.884700775146484,74.9613037109375,124
VIAW,30,33.86859893798828,74.98999786376953,304
VIAX,13,31.44219970703125,75.74819946289062,133
VIAX,31,31.42530059814453,75.76940155029297,313
VIBK,05,28.06170082092285,73.19730377197266,45
VIBK,23,28.079500198364258,73.21710205078125,225
VIBL,09,26.988800048828125,80.87930297851562,92
VIBL,27,26.987899780273438,80.90689849853516,272
VIBR,16,31.881399154663086,77.1521987915039,158.8
VIBR,34,31.871999740600586,77.15650177001953,338.8
VIBT,13,30.278400421142578,74.74469757080078,130.7
VIBT,31,30.261899948120117,74.76679992675781,310.7
VIBW,12,28.839399,76.174301,118
VIBW,30,28.8347,76.183899,298
VIBY,11,28.426700592041016,79.43789672851562,112
VIBY,29,28.417400360107422,79.46379852294922,292
VICG,11,30.678499,76.775497,114
VICG,29,30.6684,76.801598,294
VIDD,12,28.58810043334961,77.20010375976562,125
VIDD,30,28.580900192260742,77.21150207519531,305
VIDN,08,30.188800811767578,78.17449951171875,79.7
VIDN,26,30.19059944152832,78.18599700927734,259.7
VIDP,09,28.570499,77.087997,92
VIDP,27,28.569799,77.116997,272
VIDP,10,28.5672,77.084801,105
VIDP,28,28.5585,77.122498,285
VIDP,11L,28.550125,77.068176,103
VIDP,29R,28.540747,77.111877,283
VIDP,11R,28.547171,77.065491,103
VIDP,29L,28.537729,77.109528,283
VIDX,09,28.7078,77.344902,90
VIDX,27,28.7076,77.372902,270
VIGG,15,32.170501708984375,76.2593994140625,147.5
VIGG,33,32.1598014831543,76.26740264892578,327.5
VIGR,06,26.28730010986328,78.2157974243164,60.8
VIGR,24,26.299400329589844,78.23970031738281,240.8
VIHR,12,29.182199,75.749901,120
VIHR,30,29.176701,75.760696,300
VIHX,13,30.756701,75.619003,131
VIHX,31,30.7404,75.640602,311
VIJN,15,25.49530029296875,78.5553970336914,146.3
VIJN,33,25.48699951171875,78.5615005493164,326.3
VIJO,05,26.242300033569336,73.03919982910156,44.8
VIJO,23,26.259899139404297,73.05850219726562,224.8
VIJP,08,26.822901,75.798203,84
VIJP,26,26.8255,75.826202,264
VIJP,15,26.835100173950195,75.79460144042969,144.1
VIJP,33,26.82349967956543,75.80400085449219,324.1
VIJR,04,26.879600524902344,70.85559844970703,43
VIJR,22,26.8976993560791,70.87429809570312,223
VIJU,18,32.69839859008789,74.83679962158203,177
VIJU,36,32.679901123046875,74.83799743652344,357
VIKA,10,26.4424991607666,80.3593978881836,102
VIKA,28,26.440399169921875,80.37039947509766,282
VIKO,08,25.158899307250977,75.839599609375,76
VIKO,26,25.16160011291504,75.85160064697266,256
VILD,12,30.857900619506836,75.9458999633789,119
VILD,30,30.851499557495117,75.95929718017578,299
VILH,07L,34.13130187988281,77.53260040283203,68.5
VILH,25R,34.14039993286133,77.5604019165039,248.5
VILK,09,26.760400772094727,80.87550354003906,89
VILK,27,26.760799407958984,80.9030990600586,269
VIPK,01,32.221500396728516,75.6323013305664,9.2
VIPK,19,32.24580001831055,75.63690185546875,189.2
VIPL,15,30.319299697875977,76.36129760742188,149
VIPL,33,30.310400009155273,76.36759948730469,329
VIPT,10,29.034099578857422,79.46810150146484,98
VIPT,28,29.032699584960938,79.47940063476562,278
VISA,05,29.5531005859375,74.99479675292969,52.9
VISA,23,29.56800079345703,75.01740264892578,232.9
VISM,14,31.08639907836914,77.06439971923828,146.1
VISM,32,31.077199935913086,77.07160186767578,326.1
VISP,09,29.993900299072266,77.41110229492188,90
VISP,27,29.993999481201172,77.43949890136719,270
VISR,13,33.999000549316406,74.76069641113281,136
VISR,31,33.97529983520508,74.78780364990234,316
VIUT,02,25.80139923095703,71.47750091552734,20.3
VIUT,20,25.824600219726562,71.48699951171875,200.3
VIUX,18,32.91460037231445,75.15589904785156,178.8
